SlotID,trial,Alignment,tester,sitID,sampleID,Wgcolor,Wgside,Operator,TP_blue,TP_green,TP_red,Meancontrast_blue,Meancontrast_green,Meancontrast_red,Centercontrast_blue,Centercontrast_green,Centercontrast_red,spatialuniformity_blue,spatialuniformity_green,spatialuniformity_red
Slot5,Repeat1,Pattern,IQTHT3,21,Slot5_21_Blue,Blue,Right,KN,0.001936,0.002410,0.001115,10.8,13,33.5,4.6,17.1,5.8,3.5,2,1.5
Slot5,Repeat1,Pattern,IQTHT3,22,Slot5_22_Blue,Blue,Right,KN,0.004046,0.006185,0.002509,14.1,6.6,16.8,8.1,7.2,5.6,3.1,2.1,1.6
Slot5,Repeat1,Pattern,IQTHT3,31,Slot5_31_Blue,Blue,Right,KN,0.000960,0.001895,0.000697,8.7,13.6,24.1,9.5,15.8,4.8,4.1,2.4,1.7
Slot5,Repeat1,Pattern,IQTHT3,32,Slot5_32_Blue,Blue,Right,KN,0.002550,0.004524,0.002125,11,13.9,27.9,8.1,18.7,5.4,3.3,2.4,1.6
Slot5,Repeat2,Pattern,IQTHT3,11,Slot5_11_Blue,Blue,Right,KN,0.002071,0.002219,0.001008,14.6,21.4,35.2,7.4,22.8,6.7,3.4,2.2,1.4
Slot5,Repeat2,Pattern,IQTHT3,12,Slot5_12_Blue,Blue,Right,KN,0.003832,0.004213,0.002337,12.6,13.5,28.4,7.1,14.8,6,3.2,1.7,1.3
Slot5,Repeat2,Pattern,IQTHT3,21,Slot5_21_Blue,Blue,Right,KN,0.002092,0.002617,0.001221,10.9,13.2,33.5,4.7,17.4,6,3.5,2,1.5
Slot5,Repeat2,Pattern,IQTHT3,22,Slot5_22_Blue,Blue,Right,KN,0.004171,0.006367,0.002590,14.3,6.6,16.7,7.9,7.2,5.8,3.1,2.1,1.6
Slot5,Repeat2,Pattern,IQTHT3,31,Slot5_31_Blue,Blue,Right,KN,0.001070,0.002117,0.000799,8.7,13.9,25,9.6,16.3,4.9,4,2.4,1.7
Slot5,Repeat2,Pattern,IQTHT3,32,Slot5_32_Blue,Blue,Right,KN,0.002682,0.004729,0.002239,11.2,14.1,27.9,8,18.8,5.4,3.3,2.4,1.6
Slot5,Repeat3,Pattern,IQTHT3,11,Slot5_11_Blue,Blue,Right,KN,0.005611,0.005855,0.003063,29.5,25.8,46.7,6.2,33.2,7.3,2.8,1.8,1.4
Slot5,Repeat3,Pattern,IQTHT3,12,Slot5_12_Blue,Blue,Right,KN,0.005481,0.006311,0.003501,14.6,15.3,26.3,6.8,21.1,6.6,2.9,1.6,1.2
Slot5,Repeat3,Pattern,IQTHT3,21,Slot5_21_Blue,Blue,Right,KN,0.005655,0.006794,0.003744,18.3,21.8,57.7,6.6,27.2,7,2.9,1.7,1.4
Slot5,Repeat3,Pattern,IQTHT3,22,Slot5_22_Blue,Blue,Right,KN,0.006000,0.008472,0.003975,23.1,7.5,18.1,6.1,7.9,6,3,1.9,1.6
Slot5,Repeat3,Pattern,IQTHT3,31,Slot5_31_Blue,Blue,Right,KN,0.004085,0.007145,0.003388,11.1,25,39.8,7.3,28.3,6.1,3.3,2.1,1.6
Slot5,Repeat3,Pattern,IQTHT3,32,Slot5_32_Blue,Blue,Right,KN,0.004971,0.007972,0.004504,15.8,23,33.3,6.2,25.8,6.7,3.2,2.2,1.7
Slot1,Repeat1,Manual,IQTHT3,11,Slot1_11_Blue,Blue,Right,AM,0.003342,0.003889,0.001403,18.1,23.9,33.9,6.1,24.2,7.5,2.7,1.8,1.5
Slot1,Repeat1,Manual,IQTHT3,12,Slot1_12_Blue,Blue,Right,AM,0.003270,0.003866,0.001682,13.6,15,21.3,5.7,14.6,7.5,2.8,1.8,1.4
Slot1,Repeat1,Manual,IQTHT3,21,Slot1_21_Blue,Blue,Right,AM,0.002634,0.005116,0.001866,9.8,13.4,25.6,4.7,17.3,7,3,3.9,2.1
Slot1,Repeat1,Manual,IQTHT3,22,Slot1_22_Blue,Blue,Right,AM,0.003405,0.005528,0.001920,13.3,15.1,21,4.5,14.4,7,2.9,2.8,1.6
Slot1,Repeat1,Manual,IQTHT3,31,Slot1_31_Blue,Blue,Right,AM,0.002746,0.004584,0.001556,6.1,17.8,16.9,4.5,20,6.6,3.2,2.2,1.7
Slot1,Repeat1,Manual,IQTHT3,32,Slot1_32_Blue,Blue,Right,AM,0.003216,0.005481,0.001971,11.3,23.1,18.7,5.1,24.9,7.6,3,2.2,1.6
Slot1,Repeat2,Manual,IQTHT3,11,Slot1_11_Blue,Blue,Right,AM,0.003337,0.003873,0.001390,18.1,23.9,33.8,6.1,24,7.3,2.7,1.8,1.5
Slot1,Repeat2,Manual,IQTHT3,12,Slot1_12_Blue,Blue,Right,AM,0.003264,0.003850,0.001673,13.5,15,21.3,5.7,14.6,7.5,2.8,1.8,1.4
Slot1,Repeat2,Manual,IQTHT3,21,Slot1_21_Blue,Blue,Right,AM,0.002630,0.005103,0.001857,9.8,13.4,25.6,4.7,17.3,6.9,3,3.9,2.1
Slot1,Repeat2,Manual,IQTHT3,22,Slot1_22_Blue,Blue,Right,AM,0.003401,0.005515,0.001912,13.3,15.2,21.1,4.5,14.4,7.3,2.9,2.8,1.6
Slot1,Repeat2,Manual,IQTHT3,31,Slot1_31_Blue,Blue,Right,AM,0.002743,0.004575,0.001550,6,17.9,16.9,4.5,20,6.8,3.2,2.2,1.7
Slot1,Repeat2,Manual,IQTHT3,32,Slot1_32_Blue,Blue,Right,AM,0.003215,0.005472,0.001965,11.3,23.1,18.8,5.1,24.9,7.6,3,2.2,1.6
Slot1,Repeat3,Manual,IQTHT3,11,Slot1_11_Blue,Blue,Right,AM,0.003372,0.004029,0.001539,17.9,23.5,34.1,6.1,24.3,6.9,2.7,1.8,1.5
Slot1,Repeat3,Manual,IQTHT3,12,Slot1_12_Blue,Blue,Right,AM,0.003275,0.004013,0.001830,13.5,14.5,21,5.7,14.5,7.2,2.8,1.8,1.4
Slot1,Repeat3,Manual,IQTHT3,21,Slot1_21_Blue,Blue,Right,AM,0.002642,0.005279,0.002033,9.8,13,25.2,4.7,17.2,6.6,3,3.9,2.1
Slot1,Repeat3,Manual,IQTHT3,22,Slot1_22_Blue,Blue,Right,AM,0.003320,0.005540,0.002018,13.4,14.9,20.9,4.5,14.5,6.9,2.9,2.8,1.6
Slot1,Repeat3,Manual,IQTHT3,31,Slot1_31_Blue,Blue,Right,AM,0.002758,0.004732,0.001687,6,17.2,16.5,4.5,19.9,6.3,3.2,2.2,1.7
Slot1,Repeat3,Manual,IQTHT3,32,Slot1_32_Blue,Blue,Right,AM,0.003218,0.005648,0.002145,11.1,22.2,18.2,4.9,24.6,7.2,3,2.2,1.6
Slot3,Repeat1,Manual,IQTHT3,11,Slot3_11_Blue,Blue,Right,AM,0.003617,0.003957,0.001573,23,23.1,38.9,6.8,23.6,8.3,2.6,1.7,1.4
Slot3,Repeat1,Manual,IQTHT3,12,Slot3_12_Blue,Blue,Right,AM,0.003410,0.004086,0.001752,14,20.7,25.2,6.2,25.1,7.1,2.7,1.5,1.3
Slot3,Repeat1,Manual,IQTHT3,21,Slot3_21_Blue,Blue,Right,AM,0.003501,0.004091,0.001789,17.9,14,23.7,6.3,11.6,7.6,2.9,1.5,1.4
Slot3,Repeat1,Manual,IQTHT3,22,Slot3_22_Blue,Blue,Right,AM,0.003678,0.005159,0.001944,22.9,14.5,29.7,6.9,15.7,8.2,2.8,1.8,1.7
Slot3,Repeat1,Manual,IQTHT3,31,Slot3_31_Blue,Blue,Right,AM,0.002873,0.004859,0.001444,8.8,21.6,10.6,4.6,20.4,3.4,3.3,2.1,1.6
Slot3,Repeat1,Manual,IQTHT3,32,Slot3_32_Blue,Blue,Right,AM,0.003341,0.005486,0.002080,11.5,22.9,22,5.1,25.9,7.2,2.9,2.1,1.7
Slot3,Repeat2,Manual,IQTHT3,11,Slot3_11_Blue,Blue,Right,AM,0.003617,0.003956,0.001575,22.9,23.2,39,6.8,23.6,8.3,2.6,1.7,1.4
Slot3,Repeat2,Manual,IQTHT3,12,Slot3_12_Blue,Blue,Right,AM,0.003407,0.004085,0.001748,0,20.7,25.1,0,25,7.2,2.7,1.5,1.3
Slot3,Repeat2,Manual,IQTHT3,21,Slot3_21_Blue,Blue,Right,AM,0.003501,0.004087,0.001783,17.8,14,23.6,6.3,11.6,7.6,2.9,1.5,1.4
Slot3,Repeat2,Manual,IQTHT3,22,Slot3_22_Blue,Blue,Right,AM,0.003677,0.005156,0.001939,22.8,14.5,29.6,6.9,15.6,8.2,2.8,1.8,1.7
Slot3,Repeat2,Manual,IQTHT3,31,Slot3_31_Blue,Blue,Right,AM,0.002875,0.004857,0.001439,8.8,21.5,10.6,4.6,20.3,3.4,3.3,2.1,1.6
Slot3,Repeat2,Manual,IQTHT3,32,Slot3_32_Blue,Blue,Right,AM,0.003338,0.005483,0.002076,11.5,22.8,21.9,5.1,26,7.2,2.9,2.1,1.7
Slot3,Repeat3,Manual,IQTHT3,11,Slot3_11_Blue,Blue,Right,AM,0.003625,0.003969,0.001574,22.9,23.1,38.9,6.7,23.5,8.4,2.6,1.7,1.4
Slot3,Repeat3,Manual,IQTHT3,12,Slot3_12_Blue,Blue,Right,AM,0.003414,0.004094,0.001752,13.9,20.6,25,6.2,25,7.2,2.7,1.5,1.3
Slot3,Repeat3,Manual,IQTHT3,21,Slot3_21_Blue,Blue,Right,AM,0.003505,0.004094,0.001782,17.9,14.1,23.6,6.3,11.6,7.6,2.9,1.5,1.4
Slot3,Repeat3,Manual,IQTHT3,22,Slot3_22_Blue,Blue,Right,AM,0.003681,0.005160,0.001940,22.8,14.5,29.5,6.9,15.7,8.2,2.8,1.8,1.7
Slot3,Repeat3,Manual,IQTHT3,31,Slot3_31_Blue,Blue,Right,AM,0.002880,0.004856,0.001434,8.8,21.5,10.5,4.6,20.2,3.4,3.3,2.1,1.6
Slot3,Repeat3,Manual,IQTHT3,32,Slot3_32_Blue,Blue,Right,AM,0.003338,0.005477,0.002070,11.5,22.8,21.9,5.1,25.8,7.2,2.9,2.1,1.7
Slot5,Repeat1,Manual,IQTHT3,11,Slot5_11_Blue,Blue,Right,AM,0.003427,0.003853,0.001396,21.2,28.6,34.9,6,32.8,8.4,2.7,1.7,1.5
Slot5,Repeat1,Manual,IQTHT3,12,Slot5_12_Blue,Blue,Right,AM,0.003387,0.003926,0.001560,13.9,17.4,22.7,6.6,21,7.6,2.9,1.5,1.3
Slot5,Repeat1,Manual,IQTHT3,21,Slot5_21_Blue,Blue,Right,AM,0.003449,0.004232,0.001590,17.4,25.5,34.4,6.6,27.5,8.4,2.9,1.6,1.4
Slot5,Repeat1,Manual,IQTHT3,22,Slot5_22_Blue,Blue,Right,AM,0.003708,0.005211,0.001756,13.9,8.5,15.8,5.9,8,6.8,2.9,1.8,1.7
Slot5,Repeat1,Manual,IQTHT3,31,Slot5_31_Blue,Blue,Right,AM,0.002523,0.004586,0.001432,10.9,29,28.6,6.7,28,7.2,3.3,2.1,1.6
Slot5,Repeat1,Manual,IQTHT3,32,Slot5_32_Blue,Blue,Right,AM,0.003020,0.005088,0.001915,15,26.9,26.9,6.1,25.9,8,3.1,2.1,1.6
Slot5,Repeat2,Manual,IQTHT3,11,Slot5_11_Blue,Blue,Right,AM,0.003419,0.003831,0.001383,21.5,28.9,35.4,6.1,33,8.3,2.7,1.7,1.5
Slot5,Repeat2,Manual,IQTHT3,12,Slot5_12_Blue,Blue,Right,AM,0.003377,0.003907,0.001561,14,17.5,22.9,6.7,21,7.5,2.9,1.5,1.3
Slot5,Repeat2,Manual,IQTHT3,21,Slot5_21_Blue,Blue,Right,AM,0.003441,0.004215,0.001599,17.4,25.6,34.8,6.6,27.6,8.6,2.9,1.6,1.4
Slot5,Repeat2,Manual,IQTHT3,22,Slot5_22_Blue,Blue,Right,AM,0.003701,0.005206,0.001764,14,8.5,16,6,8,6.8,2.9,1.9,1.7
Slot5,Repeat2,Manual,IQTHT3,31,Slot5_31_Blue,Blue,Right,AM,0.002515,0.004590,0.001445,10.9,29,28.9,6.8,28.2,7.2,3.3,2.1,1.6
Slot5,Repeat2,Manual,IQTHT3,32,Slot5_32_Blue,Blue,Right,AM,0.003018,0.005104,0.001931,15,26.9,27.1,6.1,26,7.9,3.1,2.2,1.6
Slot5,Repeat3,Manual,IQTHT3,11,Slot5_11_Blue,Blue,Right,AM,0.003457,0.003986,0.001497,21.4,28.3,35.6,6.1,33.4,8,2.7,1.7,1.5
Slot5,Repeat3,Manual,IQTHT3,12,Slot5_12_Blue,Blue,Right,AM,0.003386,0.004078,0.001700,13.9,16.9,22.7,6.7,21.1,7.2,2.9,1.5,1.3
Slot5,Repeat3,Manual,IQTHT3,21,Slot5_21_Blue,Blue,Right,AM,0.003464,0.004393,0.001750,17.2,24.6,35.4,6.6,27.7,8.1,2.9,1.6,1.4
Slot5,Repeat3,Manual,IQTHT3,22,Slot5_22_Blue,Blue,Right,AM,0.003696,0.005398,0.001910,14,8.3,15.9,6,8,6.5,2.9,1.9,1.7
Slot5,Repeat3,Manual,IQTHT3,31,Slot5_31_Blue,Blue,Right,AM,0.002524,0.004737,0.001576,10.9,28.4,29.1,6.8,28.4,6.9,3.3,2.1,1.6
Slot5,Repeat3,Manual,IQTHT3,32,Slot5_32_Blue,Blue,Right,AM,0.003000,0.005258,0.002099,14.9,26.4,27.1,6.1,25.9,7.4,3.1,2.2,1.6
Slot1,Repeat1,Manual,IQTHT3,11,Slot1_11_Blue,Blue,Right,KN,0.003375,0.004026,0.001534,18,23.6,34,6.1,24.2,6.9,2.7,1.8,1.5
Slot1,Repeat1,Manual,IQTHT3,12,Slot1_12_Blue,Blue,Right,KN,0.003281,0.004010,0.001823,13.6,14.6,21,5.7,14.5,7.1,2.8,1.8,1.4
Slot1,Repeat1,Manual,IQTHT3,21,Slot1_21_Blue,Blue,Right,KN,0.002644,0.005274,0.002028,9.8,13,25.1,4.7,17.2,6.6,3,3.9,2.1
Slot1,Repeat1,Manual,IQTHT3,22,Slot1_22_Blue,Blue,Right,KN,0.003321,0.005532,0.002015,13.4,14.9,20.9,4.5,14.5,7,2.9,2.8,1.6
Slot1,Repeat1,Manual,IQTHT3,31,Slot1_31_Blue,Blue,Right,KN,0.002623,0.004743,0.001659,6,17.2,12.8,4.2,19.8,4.5,3.2,2.2,1.7
Slot1,Repeat1,Manual,IQTHT3,32,Slot1_32_Blue,Blue,Right,KN,0.003211,0.005624,0.002139,11.1,21.7,18.2,4.9,23.8,7.3,3,2.2,1.6
Slot1,Repeat2,Manual,IQTHT3,11,Slot1_11_Blue,Blue,Right,KN,0.003369,0.004009,0.001518,18.1,23.6,33.9,6.1,24.1,7,2.7,1.8,1.5
Slot1,Repeat2,Manual,IQTHT3,12,Slot1_12_Blue,Blue,Right,KN,0.003272,0.003990,0.001818,13.5,14.7,21.2,5.7,14.5,7.3,2.8,1.8,1.4
Slot1,Repeat2,Manual,IQTHT3,21,Slot1_21_Blue,Blue,Right,KN,0.002638,0.005253,0.002020,9.9,13,25.2,4.7,17.2,6.6,3,3.9,2.1
Slot1,Repeat2,Manual,IQTHT3,22,Slot1_22_Blue,Blue,Right,KN,0.003311,0.005509,0.002008,13.4,15,21,4.5,14.5,6.9,2.9,2.8,1.6
Slot1,Repeat2,Manual,IQTHT3,31,Slot1_31_Blue,Blue,Right,KN,0.002619,0.004722,0.001651,6,17.3,12.9,4.2,19.9,4.5,3.2,2.2,1.7
Slot1,Repeat2,Manual,IQTHT3,32,Slot1_32_Blue,Blue,Right,KN,0.003201,0.005602,0.002130,11.1,21.8,18.3,5,23.9,7.3,3,2.2,1.6
Slot1,Repeat3,Manual,IQTHT3,11,Slot1_11_Blue,Blue,Right,KN,0.003372,0.004024,0.001540,18.1,23.7,33.7,6.1,24.2,6.9,2.7,1.8,1.5
Slot1,Repeat3,Manual,IQTHT3,12,Slot1_12_Blue,Blue,Right,KN,0.003286,0.004009,0.001823,13.6,14.6,21,5.7,14.5,7.1,2.8,1.8,1.4
Slot1,Repeat3,Manual,IQTHT3,21,Slot1_21_Blue,Blue,Right,KN,0.002649,0.005275,0.002032,9.8,13,25,4.7,17.2,6.6,3,3.9,2.1
Slot1,Repeat3,Manual,IQTHT3,22,Slot1_22_Blue,Blue,Right,KN,0.003332,0.005548,0.002022,13.4,14.9,20.8,4.4,14.4,7.1,2.9,2.8,1.6
Slot1,Repeat3,Manual,IQTHT3,31,Slot1_31_Blue,Blue,Right,KN,0.002628,0.004768,0.001671,6,17.1,12.9,4.2,19.7,4.5,3.2,2.2,1.7
Slot1,Repeat3,Manual,IQTHT3,32,Slot1_32_Blue,Blue,Right,KN,0.003225,0.005657,0.002155,11.1,21.7,18.2,4.9,23.7,7.2,3,2.2,1.6
Slot3,Repeat1,Manual,IQTHT3,11,Slot3_11_Blue,Blue,Right,KN,0.003626,0.003966,0.001574,23.2,23.3,39.2,6.7,23.6,8.3,2.6,1.7,1.4
Slot3,Repeat1,Manual,IQTHT3,12,Slot3_12_Blue,Blue,Right,KN,0.003416,0.004104,0.001748,14,20.7,25.1,6.2,25.1,7.3,2.7,1.5,1.3
Slot3,Repeat1,Manual,IQTHT3,21,Slot3_21_Blue,Blue,Right,KN,0.003496,0.004096,0.001776,15.5,13.7,23.4,5.8,11.3,7.5,2.9,1.5,1.4
Slot3,Repeat1,Manual,IQTHT3,22,Slot3_22_Blue,Blue,Right,KN,0.003682,0.005151,0.001934,22.9,14.5,29.5,6.9,15.7,8.2,2.8,1.8,1.7
Slot3,Repeat1,Manual,IQTHT3,31,Slot3_31_Blue,Blue,Right,KN,0.002865,0.004843,0.001409,8.6,21.6,10,5.1,20.2,3.4,3.3,2.1,1.6
Slot3,Repeat1,Manual,IQTHT3,32,Slot3_32_Blue,Blue,Right,KN,0.003334,0.005456,0.002064,11.2,22.6,21.9,4.7,25.7,7.3,2.9,2.1,1.7
Slot3,Repeat2,Manual,IQTHT3,11,Slot3_11_Blue,Blue,Right,KN,0.003625,0.003961,0.001567,23.2,23.3,39.2,6.7,23.6,8.3,2.6,1.7,1.4
Slot3,Repeat2,Manual,IQTHT3,12,Slot3_12_Blue,Blue,Right,KN,0.003418,0.004100,0.001749,14,20.6,25.1,6.2,25.1,7.2,2.7,1.5,1.3
Slot3,Repeat2,Manual,IQTHT3,21,Slot3_21_Blue,Blue,Right,KN,0.003497,0.004093,0.001777,15.5,13.8,23.4,5.8,11.3,7.5,2.9,1.5,1.4
Slot3,Repeat2,Manual,IQTHT3,22,Slot3_22_Blue,Blue,Right,KN,0.003684,0.005152,0.001936,22.9,14.6,29.7,6.9,15.7,8.1,2.8,1.8,1.7
Slot3,Repeat2,Manual,IQTHT3,31,Slot3_31_Blue,Blue,Right,KN,0.002867,0.004844,0.001410,8.6,21.6,10,5.1,20.3,3.4,3.3,2.1,1.6
Slot3,Repeat2,Manual,IQTHT3,32,Slot3_32_Blue,Blue,Right,KN,0.003337,0.005456,0.002169,11.2,22.7,22,4.7,25.8,7.2,2.9,2.1,2
Slot3,Repeat3,Manual,IQTHT3,11,Slot3_11_Blue,Blue,Right,KN,0.003630,0.003970,0.001566,23.1,23.2,39.2,6.7,23.6,8.4,2.6,1.7,1.4
Slot3,Repeat3,Manual,IQTHT3,12,Slot3_12_Blue,Blue,Right,KN,0.003419,0.004110,0.001750,14,20.6,25.1,6.2,25.1,7.2,2.7,1.5,1.3
Slot3,Repeat3,Manual,IQTHT3,21,Slot3_21_Blue,Blue,Right,KN,0.003500,0.004102,0.001779,15.5,13.7,23.5,5.8,11.3,7.6,2.9,1.5,1.4
Slot3,Repeat3,Manual,IQTHT3,22,Slot3_22_Blue,Blue,Right,KN,0.003687,0.005161,0.001939,22.9,14.6,29.6,6.9,15.8,8.1,2.8,1.8,1.7
Slot3,Repeat3,Manual,IQTHT3,31,Slot3_31_Blue,Blue,Right,KN,0.002868,0.004852,0.001412,8.7,21.7,10,5.1,20.3,3.4,3.3,2.1,1.6
Slot3,Repeat3,Manual,IQTHT3,32,Slot3_32_Blue,Blue,Right,KN,0.003339,0.005466,0.002072,11.2,22.7,22,4.7,25.8,7.2,2.9,2.1,1.7
Slot5,Repeat1,Manual,IQTHT3,11,Slot5_11_Blue,Blue,Right,KN,0.003462,0.003986,0.001495,21.6,28.4,35.5,6.1,33.5,7.8,2.7,1.7,1.5
Slot5,Repeat1,Manual,IQTHT3,12,Slot5_12_Blue,Blue,Right,KN,0.003389,0.004077,0.001701,14,16.9,22.7,6.7,21.1,7.3,2.9,1.5,1.3
Slot5,Repeat1,Manual,IQTHT3,21,Slot5_21_Blue,Blue,Right,KN,0.003468,0.004386,0.001744,17.4,24.8,35.4,6.6,27.7,8.1,2.9,1.6,1.4
Slot5,Repeat1,Manual,IQTHT3,22,Slot5_22_Blue,Blue,Right,KN,0.003700,0.005352,0.001906,14.1,7.9,15.6,6,7.5,6.4,2.9,1.9,1.7
Slot5,Repeat1,Manual,IQTHT3,31,Slot5_31_Blue,Blue,Right,KN,0.002531,0.004730,0.001565,10.9,28.6,29.1,6.8,28.4,6.9,3.3,2.1,1.6
Slot5,Repeat1,Manual,IQTHT3,32,Slot5_32_Blue,Blue,Right,KN,0.003004,0.005247,0.002094,14.9,26.5,27.2,6,25.9,7.5,3.1,2.1,1.6
Slot5,Repeat2,Manual,IQTHT3,11,Slot5_11_Blue,Blue,Right,KN,0.003468,0.003996,0.001496,21.5,28.2,35.6,6.1,33.6,7.8,2.7,1.7,1.5
Slot5,Repeat2,Manual,IQTHT3,12,Slot5_12_Blue,Blue,Right,KN,0.003400,0.004093,0.001699,14,17,22.7,6.7,21.2,7.3,2.9,1.5,1.3
Slot5,Repeat2,Manual,IQTHT3,21,Slot5_21_Blue,Blue,Right,KN,0.003475,0.004398,0.001745,17.3,24.7,35.5,6.6,27.9,7.9,2.9,1.6,1.4
Slot5,Repeat2,Manual,IQTHT3,22,Slot5_22_Blue,Blue,Right,KN,0.003712,0.005369,0.001904,14.1,7.9,15.6,6,7.5,6.5,2.9,1.9,1.7
Slot5,Repeat2,Manual,IQTHT3,31,Slot5_31_Blue,Blue,Right,KN,0.002537,0.004744,0.001563,11,28.4,29.2,6.8,28.4,6.8,3.3,2.1,1.6
Slot5,Repeat2,Manual,IQTHT3,32,Slot5_32_Blue,Blue,Right,KN,0.003013,0.005259,0.002087,14.9,26.3,27.2,6,25.9,7.4,3.1,2.1,1.6
Slot5,Repeat3,Manual,IQTHT3,11,Slot5_11_Blue,Blue,Right,KN,0.003458,0.004103,0.001570,20.8,27.7,34.7,6,33.9,8.1,2.8,1.7,1.5
Slot5,Repeat3,Manual,IQTHT3,12,Slot5_12_Blue,Blue,Right,KN,0.003300,0.004191,0.001808,13.7,16.2,22.4,6.7,21.2,7.4,2.9,1.5,1.3
Slot5,Repeat3,Manual,IQTHT3,21,Slot5_21_Blue,Blue,Right,KN,0.003426,0.004505,0.001857,17.3,23.2,36,6.6,27.9,8,2.9,1.6,1.4
Slot5,Repeat3,Manual,IQTHT3,22,Slot5_22_Blue,Blue,Right,KN,0.003567,0.005366,0.001974,14,7.6,15.3,5.9,7.5,6.6,3,1.9,1.7
Slot5,Repeat3,Manual,IQTHT3,31,Slot5_31_Blue,Blue,Right,KN,0.002497,0.004791,0.001659,11.1,27.9,29.6,6.8,28.6,7,3.3,2.1,1.6
Slot5,Repeat3,Manual,IQTHT3,32,Slot5_32_Blue,Blue,Right,KN,0.002868,0.005247,0.002188,14.3,25.9,26.8,6,25.7,7.8,3.1,2.1,1.6
slot1,Repeat1,2sexposure,IQTHT3,11,slot1_11_Blue,Blue,Right,ZX,0.003342,0.003915,0.001428,18.1,23.7,33,6.1,24,7.2,2.7,1.8,1.6
slot1,Repeat1,2sexposure,IQTHT3,12,slot1_12_Blue,Blue,Right,ZX,0.003263,0.003889,0.001712,13.5,14.8,21,5.7,14.6,7.5,2.8,1.8,1.4
slot1,Repeat1,2sexposure,IQTHT3,21,slot1_21_Blue,Blue,Right,ZX,0.002628,0.005148,0.001904,9.8,13.3,25.2,4.7,17.2,6.9,3,3.9,2.1
slot1,Repeat1,2sexposure,IQTHT3,22,slot1_22_Blue,Blue,Right,ZX,0.003315,0.005403,0.001907,13.6,15.4,21.1,4.5,14.4,7.1,2.9,2.8,1.6
slot1,Repeat1,2sexposure,IQTHT3,31,slot1_31_Blue,Blue,Right,ZX,0.002606,0.004633,0.001561,5.9,17.7,12.7,3.9,19.8,4.7,3.2,2.2,1.7
slot1,Repeat1,2sexposure,IQTHT3,32,slot1_32_Blue,Blue,Right,ZX,0.003206,0.005490,0.002011,11,21.7,18.5,4.8,23.2,7.6,3,2.2,1.6
Slot3,Repeat1,Manual,IQTHT3,11,Slot3_11_Red,Red,Right,KN,0.002411,0.006668,0.005987,5.8,8.1,597.4,1.4,4.7,7.4,2.4,2.1,1.6
Slot3,Repeat1,Manual,IQTHT3,12,Slot3_12_Red,Red,Right,KN,0.002205,0.006193,0.006275,5.6,7.3,17,1.3,4.1,8.2,2.5,2.3,1.8
Slot3,Repeat1,Manual,IQTHT3,21,Slot3_21_Red,Red,Right,KN,0.002715,0.006431,0.007089,4.5,7.2,15.3,1.2,4.7,8.5,2.7,2.5,1.7
Slot3,Repeat1,Manual,IQTHT3,22,Slot3_22_Red,Red,Right,KN,0.002715,0.006447,0.007615,4.4,4.2,28.6,1.3,2.5,5.5,2.6,2.2,1.7
Slot3,Repeat1,Manual,IQTHT3,31,Slot3_31_Red,Red,Right,KN,0.002310,0.006083,0.006725,4.1,6.3,6.7,1.2,3.2,2.7,2.4,2.5,1.6
Slot3,Repeat1,Manual,IQTHT3,32,Slot3_32_Red,Red,Right,KN,0.002469,0.005898,0.007554,3.3,5.9,35.5,1.2,3.8,3.9,2.6,2.5,1.8
Slot3,Repeat2,Manual,IQTHT3,11,Slot3_11_Red,Red,Right,KN,0.002354,0.006757,0.005648,5.9,9.2,24.9,1.3,4.6,7.7,2.8,2.2,1.6
Slot3,Repeat2,Manual,IQTHT3,12,Slot3_12_Red,Red,Right,KN,0.002183,0.006472,0.006056,5.9,8.2,21.1,1.2,4,8.6,2.5,2.4,1.9
Slot3,Repeat2,Manual,IQTHT3,21,Slot3_21_Red,Red,Right,KN,0.002635,0.006671,0.006763,4.7,8.2,18.2,1.2,4.6,8.7,2.8,2.6,1.8
Slot3,Repeat2,Manual,IQTHT3,22,Slot3_22_Red,Red,Right,KN,0.002765,0.006873,0.007427,4.6,4.7,24.3,1.3,2.4,5.7,2.6,2.2,1.6
Slot3,Repeat2,Manual,IQTHT3,31,Slot3_31_Red,Red,Right,KN,0.002288,0.006277,0.006451,4.3,7.1,7.2,1.2,3.1,2.7,2.7,2.6,1.6
Slot3,Repeat2,Manual,IQTHT3,32,Slot3_32_Red,Red,Right,KN,0.002495,0.006263,0.007278,3.4,6.7,30,1.1,3.7,4,2.6,2.5,1.8
Slot3,Repeat3,Manual,IQTHT3,11,Slot3_11_Red,Red,Right,KN,0.002345,0.006694,0.005609,6,9.2,30,1.3,4.5,7.7,2.8,2.2,1.6
Slot3,Repeat3,Manual,IQTHT3,12,Slot3_12_Red,Red,Right,KN,0.002172,0.006412,0.006041,5.9,8.3,21.4,1.2,4,8.6,2.5,2.4,1.9
Slot3,Repeat3,Manual,IQTHT3,21,Slot3_21_Red,Red,Right,KN,0.002632,0.006612,0.006754,4.7,8.2,18.5,1.2,4.5,8.7,2.8,2.6,1.8
Slot3,Repeat3,Manual,IQTHT3,22,Slot3_22_Red,Red,Right,KN,0.002757,0.006820,0.007412,4.6,4.7,28.7,1.2,2.4,5.7,2.6,2.2,1.6
Slot3,Repeat3,Manual,IQTHT3,31,Slot3_31_Red,Red,Right,KN,0.002289,0.006245,0.006448,4.3,7.1,7.2,1.2,3.1,2.7,2.6,2.6,1.6
